id,givenname,surname,dob,phone number,income
603,meazna,vrahn,26-05-1950,,154856.094
6035,zach,gierus,16-10-1976,04 7486 5133,127332.578
6037,nich0las,colasatne,27-10-2980,07 5804 0155,114374.907
6038,zachary,andresen,02-08-1953,02 5895 6176,78967.741
6046,thomas,leane,16-03-1969,04 1815 8662,93993.462
6047,aleisha,thorpe,14-03-1986,08 4309 9103,64469.070
6050,luke,ge0rgj,07-02-1852,04 2994 7467,96573.793
6051,emiily,kotze,29-04-1927,04 8924 9913,50910.127
6057,gabrielle,byers,23-03-1970,02 7663 8263,77316.485
6061,daniel,brooker,23-07-1959,07 9265 1569,185203.531
6063,lachlan,vincent,20-10-1996,08 1769 9001,1001940.656
6065,zarie,roebucxk,,04 4139 4354,123049.098
607,robert,boettinger,24-03-1946,07 1397 4549,19461.233
6071,zalu,campbeIl,,08 5797 3687,143582.327
6075,krystin,vaninetti,16-07-1919,08 1622 1185,39764.339
608,george,penjamin,01-06-1947,02 5189 098q,352277.917
6083,christian,noyce,04-04-1928,03 6864 7973,176243.763
6084,olivia,bradshaw,02-09-1951,07 4244 8162,86130.873
6092,riley,nguyen,12-07-1915,07 3512 8539,59432.077
6093,noah,allchin,18-06-2002,07 7997 5724,181971.178
610,tahni,krist,03-07-1964,03 5910 9387,230440.381
6102,charlotte,mcneill,06-07-2011,03 6336 6472,70288.234
6106,courtney,blackvvell,20-11-1995,07 5498 5603,101047.483
6108,sophie,hrynaewiecki,12-04-1968,08 1189 5545,159790.178
6109,hannsh,juric,12-11-1956,08 7670 4801,37272.881
6111,jesse,godfrey,13-06-1914,02 6283 2656,177876.586
6113,charltte,keorge,07-02-1936,08 1051 3878,141264.203
6114,oliver,jeffries,02-02-1994,02 9549 8922,203193.586
6125,jayden,vounasis,09-06-1906,04 5383 6646,180884.577
6127,lachlan,manthongsv,23-02-1939,03 3946 1394,136877.005
6128,angus,gunawan,23-04-1986,04 8398 1315,30777.051
6129,thomas,britten,26-02-2001,04 9151 9002,182903.612
6137,jake,hawes,11-07-1838,08 8334 7920,103274.271
6138,xavier,noble,14-05-1997,04 0966 1774,72128.660
6143,thomas,bishop,25-10-1936,08 0529 2414,28374.808
615,knfe,clare,07-06-1958,07 7995 9863,143704.899
6150,taylsh,mcgregor,02-12-2965,04 4197 4661,177404.823
6154,jacqueline,wrebb,,,42403.797
6156,connor,burford,24-07-1925,08 4754 0008,1590207.117
6161,michael,dixon,18-04-2007,02 1647 5539,147708.809
6166,noah,pagoda,21-02-1915,03 1938 2838,70648.195
6170,kynan,kruhse,17-03-2009,02 8278 9434,52332.070
6172,alic8a,hering,,07 1351 1687,61095.461
6176,caitlin,webb,27-06-1903,02 1279 1825,146650.706
6178,caitlin,teague,01-03-1955,04 0583 0822,94775.791
6180,alex,donaldson,28-09-1949,03 4159 7997,1329065.910
6181,zoe,heesemans,20-05-1989,08 4823 4766,141628.208
6184,caleb,walkley,19-02-1937,03 0301 8587,104680.405
6185,jacob,braunack,15-08-1928,07 6225 2558,88798.284
6186,kameron,callister,20-08-1989,03 9993 5657,224431.802
6188,talra,liberts,23-0i-2011,04 1837 2682,
6191,lachlan,doroodkar,09-11-2004,04 1713 4880,92208.323
6195,ayden,webb,03-09-1976,02 0977 7148,80231.932
6198,jack,rankine,26-08-1949,08 3200 2097,65937.677
6199,charlotte,denholm,19-02-1954,03 8735 0448,123003.172
6202,tomas,rinmith,06-07-2095,04 1123 4732,41945.072
6206,timothy,lowry,13-09-1949,03 9025 0990,110201.757
6210,heath,ryah,20-02-1949,,70507.784
6214,shelby,ploughman,28-08-1940,08 5195 9450,36206.601
6217,will:am,tipins,01-08-1956,04 4548 3854,44584.871
6218,makayla,toker,22-05-1951,04 7017 4883,814254.500
6219,harley,krin,29-05-1967,08 8095 4760,120938.846
6220,tyler,haar,15-10-2000,07 8159 3900,89071.795
6223,braedon,bishop,15-01-1957,08 3021 4537,68956.942
6225,mackenzie,dolliver,01-04-1945,04 0455 7393,34499.825
6226,tristan,whait,30-11-1919,02 1734 4888,85392.231
623,kiera,lbock,12-08-1976,,44760.088
6230,alessandra,weavell,01-04-1936,07 1783 9003,98352.993
6231,sophie,reifferscheidt,11-03-1958,08 5799 0883,312604.613
6232,ella,eterington,20-08-1023,03 9454 3804,54326.777
6236,tayah,orian,31-06-1943,03 3736 3305,73923.711
6238,maggie,callahan,31-02-2007,03 3530 5197,189208.768
6241,phoebe,dobell,21-04-1938,07 8042 1318,148487.839
6242,leon,worsley,14-11-1970,04 7154 3874,58335.577
6243,liz,stanl3y,16-02-1930,,122766.674
6247,ridly,webbn,,07 4575 3065,115687.670
6250,charles,beazley,26-11-1954,07 3904 5782,48136.546
6251,thomas,roebuck,20-03-1903,04 6260 7918,62169.023
6256,eIla,vorga,30-12-1939,04 8790 3093,
6257,harry,egan,11-09-1990,02 3390 3126,30491.719
6267,jemma,white,28-07-1917,02 6354 9445,27764.574
6276,georia,nfuyen,06-11-1930,08 6560 4963,247847.799
6278,james,bristow,15-01-1941,03 3919 0683,39448.444
6282,dacry,jilm,24-12-1946,02 5588 6755,472391.541
6284,liam,yost,12-07-1963,02 3533 9212,491840.009
6286,olivia,wilkins,14-05-1931,03 2598 2711,392515.104
629,alexander,white,21-03-1977,03 1397 6747,98317.104
6290,hollv,vandelaar,02-10-1924,02 9304 5257,135625.579
6291,hoIpy,reuf,13-01-1049,03 5754 5443,61718.021
6294,amddrd,petersen,,08 2439 4766,88955.690
6295,deakin,white,28-12-2011,08 0937 7021,37686.187
6296,caitlin,ryan,10-01-2012,02 7735 5360,177569.988
6297,barndon,furmaniak,31-06-1i74,03 2204 4728,183415.882
6299,jessica,kurasizk,12-03-1974,02 4229 4235,155752.705
6303,kyle,feast,10-10-1979,03 4296 8263,36484.832
6304,james,mujmanovac,17-01-1990,03 5971 4464,230496.974
6306,zzrdan,berryman,21-01-2001,03 2846 7508,171407.002
6307,jsedida,ellst0n,15-11-1973,02 9382 2096,
6316,jade,cochrane,23-03-1959,08 6897 5060,184047.747
6317,grace,tsang,08-02-2004,04 7433 7586,53064.502
6318,jacop,wilde,17-10-3003,07 6218 2312,46415.993
6325,brokly,donaldson,26-05-2977,08 7482 9155,
6333,zac,boyle,16-03-1909,04 1479 7660,137668.635
6334,wilson,lovelock,13-02-1976,03 5664 2977,52328.457
6336,mitchell,reid,28-06-1981,03 3264 9485,28100.284
6338,zcw,white,04-03-1935,08 8858 9275,127778.126
634,kJoe,quindey,15-11-1923,03 6444 8988,123722.144
6343,jac0b,lovve,27-09-1911,08 9724 4926,92025.892
6346,nathan,jolly,22-01-1964,,29098.095
6349,jemma,clarke,06-10-2003,02 3167 6823,750231.817
6350,eliza,noble,03-05-1908,03 3251 6257,55994.615
6352,jadil,hoffman,23-01-1917,,113684.143
6353,molly,stephenson,05-06-1979,07 4001 1148,55609.030
6354,mitcfeJl,wah,26-07-1966,04 9619 3p93,204546.496
6356,dyIan,otewell,25-07-1912,08 0056 9868,51467.831
636,takara,copp,02-10-1991,07 4119 6988,107601.611
6360,kane,mcgregor,20-02-1924,04 5450 9670,37650.138
6362,chelsie,rothe,12-10-1960,03 1880 75t6,949406.222
6365,ruby,noble,23-11-1904,02 9949 6363,1481245.280
6369,olivia,della giustina,04-06-1991,08 4013 9153,104851.841
6370,brooke,white,17-02-2009,02 2527 7442,43307.583
6374,jessica,kluske,15-06-1959,02 7031 2002,63485.731
6376,segh,brigland,14-04-1900,04 9415 5335,50692.725
6377,jad,herbert,30-08-1986,08 8778 8231,159054.163
638,travis,faehse,22-07-2002,04 2467 5812,101567.265
6380,lachlan,sepbercl,08-02-1969,,199779.3p4
6384,jayedn,clarke,30-02-1918,02 7759 0825,93335.364
6387,liam,edson,24-11-1902,07 6024 4585,254670.707
6388,ryley,hayball,11-02-2010,03 3467 6863,48582.864
6389,mitchelo,reicl,15-07-2007,02 9617 7640,55903.251
6394,christopher,chegwidden,25-05-1921,02 5910 9657,105402.281
6403,darcje,matthews,25-03-1957,08 6149 1334,70916.228
6411,jasmine,akkermans,30-08-1970,03 5551 6925,80160.641
6412,nicholas,stanley,28-04-1972,08 0930 5581,168528.540
6413,elyzvvse,flzssiiian,18-04-19p9,07 0095 0805,358356.217
6415,jenia,whjtw,18-07-1866,03 6229 2637,49494.942
6425,emiilyi,keatcb,24-05-1941,04 1673 102q,69257.774
6426,elizw,glass,19-05-1907,07 1581 52q3,193848.304
6428,georhia,hite,24-04-1961,07 8340 7483,162940.034
643,anika,lund,07-06-1978,03 2426 2625,57675.886
6433,lucast,mas9ne,,02 4678 6861,
6434,rachel,beattie,12-03-1952,04 7292 2134,123697.610
6435,oscar,petersen,14-11-1999,02 5547 2727,76213.466
6436,sascha,srikgins,22-12-1945,03 8035 6623,130751.653
6439,holly,leppard,10-10-1998,02 9697 4395,146647.717
644,kyle,fair,30-12-1907,08 9233 1943,608706.953
6440,samuel,lodge,24-03-1972,07 3224 3361,1278802.454
6442,mekan,lock,10-12-q993,p4 5563 1547,169943.547
6446,hugo,widdowson,25-10-1939,04 7330 4507,112765.848
6450,niamh,mcdermid,04-08-2004,07 0574 8019,99618.059
6451,olivia,rawlings,30-09-2001,02 9988 0561,111041.470
6453,lottie,matthe2pp5,21-10-1965,03 5127 9349,63450.998
6455,fibn,versluys,05-02-1916,07 4136 4739,141341.040
6457,chloe,schmalscheidt,20-02-1910,08 6573 5394,82704.360
6466,noah,goldsworthy,25-02-1955,07 2475 9270,391581.314
6467,arru,rellos,26-10-2093,02 1192 6367,136614.506
647,harry,reid,04-10-1944,04 2291 9405,57758.416
6478,oabii,aspinlal,09-05-1901,04 9416 0192,109192.391
6479,julia,lning,,02 8067 6131,539797.137
6481,hmiliy,wheatlez,,07 6676 7486,71815.526
6482,louise,browne,14-04-1988,02 1628 6520,72756.166
6486,blake,lamprey,10-07-1902,03 0289 2247,157673.607
6491,jacinta,coleman,05-05-1955,07 2803 7995,68213.756
6492,carly,novak,17-03-2003,03 7510 8332,69040.753
6494,kyle,campbell,07-12-1915,07 4253 7501,86806.136
650,sophei,koleman,15-05-2961,03 9732 7793,125356.624
6501,anton,bridgland,10-11-1939,04 8501 9477,99362.554
6504,matthew,filipetto,24-08-1964,03 6255 5876,174039.573
6508,toby,jessup,03-05-1914,02 6373 2797,73516.990
6511,shane,longman,17-07-1985,03 4364 4467,68666.928
6513,penesict,tinq,,07 9628 8195,59598.891
6514,l'lana,ge0e9e,17-06-1901,04 9896 7713,
6515,sam,neville,07-05-1976,03 9224 4143,69737.589
6516,lucy,reea,11-02-1946,07 7956 5926,141567.031
6517,michael,petersen,15-05-1923,07 8432 1388,28975.936
6518,jacob,hinchcliff,20-10-2011,03 7589 2530,21261.722
6522,kayne,purich,26-11-2001,03 9121 7115,108232.525
6528,maggie,nguyen,23-05-1911,03 9345 8305,68664.952
6535,jam,n0ble,09-06-1969,02 5892 4680,66271.287
6539,kiara,paterson,18-04-1999,03 6333 0792,138453.720
6540,chelsea,clarke,18-04-1982,02 9978 5582,293407.490
6545,thomas,everett,17-09-1997,04 4308 2487,317661.135
6546,charles,ryan,12-05-1967,02 5545 4646,66155.502
6547,mikayla,hage,11-07-1986,08 7219 0022,317586.707
6550,charlotte,majon,18-04-1911,04 1494 9857,
6553,montana,white,20-11-1904,03 3804 4475,81132.846
6554,zachary,chandler,18-12-1919,03 6037 3275,52516.540
6555,miranda,langrehr,23-08-1993,08 5679 5558,521458.669
6557,elise,nguyen,08-02-2010,04 1353 2499,52038.052
6559,zachary,wolfenden,04-05-1949,07 5745 4476,175830.418
656,ajhlie,zesser,02-05-2005,02 3672 5863,200709.678
6562,harent,grybowski,02-02-1926,07 0048 1p35,
6564,wiliam,green,06-09-1998,07 7789 7931,39938.877
6565,kye,weaver,02-04-1927,02 7013 4303,45987.441
6566,jock,pridd,12-12-1945,04 8480 7559,207603.706
6569,6chl0w,dileva,16-22-1939,08 4857 2952,58380.492
657,matthew,ryan,26-06-1966,07 6482 5747,65781.291
6574,chloe,bates-brownsword,04-07-1993,07 3973 9913,111577.840
6582,alexia,cristenfeldt,31-11-1902,02 3641 7629,20136.798
6584,madlwine,msuopino,10-04-1902,,357589.910
6585,mitchell,blake,15-01-1914,03 0654 8560,59725.645
6586,aidan,stanley,07-05-1930,03 9316 3551,44424.154
6588,konstantinos,delacy,07-11-1931,07 7552 7915,91773.776
659,connor,ayrej,,02 4025 4837,64400.677
6593,carly,noble,01-11-1940,07 3795 5107,151941.044
6594,naomi,schuetz,06-01-1909,02 8597 1030,38009.069
6599,liam,hyland,08-12-2010,08 9774 4234,70219.584
660,eimily,ransno,27-04-1927,,61862.879
6601,anari,rees,15-05-1911,02 2830 2446,1626572.434
6603,amy,meadowj,07-03-1927,03 5348 4966,52904.606
6605,rkael,sim|ar,21-01-1959,08 4412 1468,
6611,harrv,dixon,,03 4876 9844,41448.739
6612,carly,mcc0wat,03-09-2007,02 3887 2402,38014.464
6613,emma,jtwtton,05-09-1985,08 2242 7220,104036.998
6614,william,bridten,06-01-1082,,70619.240
6621,caterine,campbell,,07 1735 7112,60364.798
6626,efan,mccarthy,23-07-1003,03 5896 8481,152675.254
6627,william,speight,29-06-1932,04 0834 2000,1146271.558
6629,blake,hariss,19-11-1964,08 0569 2143,56163.901
6630,callei,nguyen,03-10-1956,07 5729 2285,
6636,nicxh0las,wisteman,30-08-1997,08 0965 1780,138055.451
6637,felicity,prideaux,16-04-1925,08 8707 9793,25965.367
6639,tahlia,burford,02-06-2011,03 1107 7820,196982.582
664,hugo,hope,25-01-1998,03 9626 2521,50894.778
6641,tai,george,27-05-2004,03 1580 5690,154574.194
6644,micah,hoffman,09-08-2001,08 4046 8081,96909.418
6645,tate,lock,28-11-2000,08 3274 4650,120656.405
6646,mateli17e,kaunesis,09-05-1925,03 0572 9104,274056.349
6649,hugh,hearn,17-10-1915,04 5481 2087,95761.916
6651,spenfer,pai2e,03-04-1893,03 6691 5970,56328.357
666,felicity,blake,07-11-1904,04 7565 1011,435104.131
6662,isabelle,ryan,09-12-1913,02 7030 2332,65714.197
6665,cathenne,wilckins,23-08-1948,08 2019 1339,
6666,han17ah,kaahdonj,11-09-1948,02 6308 7830,60315.987
6667,axlie,stroanc,17-02-1997,08 9463 4986,509068.340
6668,joshua,clarke,04-01-1934,04 7634 8044,184023.224
6670,sidonie,feinle,22-07-2002,02 7386 1854,38804.644
6674,giaan,ebert,04-03-2012,02 7107 8486,72051.061
6683,charlotte,weaver,09-03-1909,08 6186 5033,125452.678
6685,essica,nicolle,,04 1382 6359,287628.650
6686,sophi,thrussell,26-07-1980,02 2990 2023,33833.975
6689,angelica,tsanq,16-0w-1977,04 2451 8344,85277.199
6690,zonat0hn,burkevics,04-07-2998,04 2260 3491,304990.588
6692,lucinda,white,21-01-1920,03 9811 0626,313697.028
6693,camerpn,bery,30-06-1983,02 1314 6943,31372.751
6696,rebekah,hoger,13-08-1971,07 1473 8067,72022.102
6698,aelxander,clarke,,02 1306 2010,428413.506
670,charlotte,julius,06-02-1923,03 5423 2442,334787.857
6705,alexandra,lavender,04-01-1981,04 2441 6910,297500.645
6706,elysse,mamczkowiack,03-02-1094,,165548.140
6707,levi,staggard,21-12-1945,03 5076 2450,116918.886
6710,zachqriah,matthees,12-10-1983,08 5969 8320,52138.027
6711,josyva,merenkla,29-94-1954,07 5046 2744,118298.414
6713,jasmyn,bitmead,11-11-1984,07 8178 7651,129888.856
6714,zemma,lgriri,20-02-1935,03 6125 5857,
6722,andrew,fenwick,22-12-1919,04 9002 4948,189738.641
6726,aidan,hirsinger,06-03-2003,07 1427 8707,381631.308
6729,indiahna,grainger,09-12-1978,03 1132 2726,
673,carly,lock,03-02-1936,02 6973 9510,150205.041
6734,barnaby,jolly,30-11-1924,07 8882 4953,103145.588
6738,nich0las,ahtter,14-03-1954,03 2048 0491,191969.345
6739,clain,lascala,24-11-1911,08 6015 0130,53608.486
6741,nicole,pegg,27-07-1946,08 3187 1967,62684.663
6744,michael,rau,29-03-1973,08 3398 4839,76004.541
6746,maggie,ponter,25-01-1959,08 2180 1324,50399.568
6747,jamez,crossnan,30-10-1004,04 2861 2700,
6750,luke,herbert,07-12-1968,08 8169 0816,199753.891
6751,sarah,liapis,15-03-1984,03 9781 6263,61819.580
6753,mitchell,wilkey,25-04-1904,04 2353 2113,186418.477
6755,cooper,lowson,05-10-1979,08 4853 9816,146528.245
6756,stella,groenewege,29-08-1920,03 3009 9758,66550.450
6759,emiily,green,23-11-1915,07 4255 7695,112648.940
676,allana,macl4nnan,20-01-1987,02 6637 2706,62443.334
6760,jade,fittock,11-05-1946,02 6795 9033,123588.200
6763,chloe,eller,03-09-1962,08 4847 2819,190263.459
6769,kristo,nastopoulos,12-06-1975,03 5753 6388,140009.994
6775,tara,gibb,22-06-1956,08 2936 8355,66826.674
6780,sean,goult,08-06-1951,07 1622 4840,329606.311
6786,jacqueline,mao,09-05-1928,04 7730 3196,67789.168
6787,holly,painter,18-04-1011,08 6629 8406,532u8.944
679,bayten,ckmpbell,14-01-2975,02 1181 8339,
6790,tommy,hochuli,12-03-2095,02 2106 8355,49023.2t5
6792,braiten,perin,27-03-1933,07 9115 5150,78224.783
6796,lewis,bitmead,22-05-1960,07 9926 0718,232494.238
6798,jacobie,kaylock,18-09-1990,02 1477 9524,179892.117
681,san,afford,07-08-1992,,156289.566
6812,cindy,tossell,18-01-1938,03 7874 9068,309427.074
6813,jack,van keulen,16-09-1954,02 9546 5630,108557.676
6814,mitchell,excell,22-07-1916,03 1715 8277,48745.968
6815,wndhony,ryan,18-02-1i08,07 2734 8370,59633.434
6816,danislle,gree17,01-02-1908,04 7622 3931,323383.650
6817,bailey,flannery,25-07-1916,08 2121 0208,639407.929
6819,nzthsn,zimmermann,26-07-1991,04 1301 6681,
6825,hari,noble,27-05-1934,08 4179 4416,141444.998
6831,annabelle,dreckow,24-02-1983,02 7214 9549,63430.417
6833,georiga,bensamin,13-09-20p5,07 3249 5442,34540.899
6834,emiily,blenkinsohpp,17-06-1951,02 3030 9302,
6836,daniel,sferco,29-07-2006,07 9408 3742,41748.762
6838,sachin,guymoer,30-06-1950,03 2205 8487,77758.002
6842,kyle,garthwaite,09-11-1982,08 1924 7893,44687.685
6845,olivia,paine,26-08-1913,07 0671 6384,72127.946
6846,adam,wasley,24-08-1919,07 4395 3145,33561.552
6850,caitlny,grosser,18-11-1975,04 2989 3372,68284.203
6853,joshua,mangels,,03 730q 8143,106561.050
6855,holyl,bisss5t,09-05-1985,,133353.820
6857,timothy,lengerink,16-01-1997,04 2892 9187,38644.904
6859,ryan,leesue,22-05-1957,07 9796 0009,65307.585
6863,jacob,david,24-11-1944,03 5611 5513,23186.198
6871,leon,moyse,25-08-2010,08 1765 1778,335931.642
6872,jema,morc0m,22-04-1979,07 0228 7173,68101.196
6876,jaiden,herbert,05-02-1963,07 9628 9097,484950.456
6878,matthew,shepherd,31-02-1936,03 2198 1431,1083829.327
688,olgan,shepherd,16-11-1974,08 4960 5309,154195.553
6881,tara,blake,19-01-2009,04 9530 0251,58268.009
6883,cheljea,elphkck,08-12-1913,04 0627 4050,62932.943
6899,jessica,ryan,11-07-1937,04 1326 6817,112541.124
6901,imogen,tippins,03-05-1934,08 5937 0365,41146.864
6902,holly,tiller,20-10-1905,07 6158 0287,77876.245
6904,nicbolas,mason,06-06-1977,08 2404 917t,91155.089
6906,zuch,vincent,03-10-2978,08 194w 9079,5w914.153
6909,declen,campbell,30-10-1958,02 6488 5122,326784.240
6911,jaie,mcczarty,08-0y-1967,04 5998 8726,71078.246
6912,mat5hevv,mattheyw,06-01-1989,,51215.402
6913,jacj,mcnill,,07 1976 9895,198440.754
6914,amy,geren,06-11-1968,02 9929 9538,68706.796
6916,samantha,reid,08-01-1914,04 0269 5650,383394.442
693,charlize,hawes,17-09-1962,03 8754 6060,1484536.961
6941,benjamiri,whits,03-03-2001,03 3370 8345,64225.517
6944,tyler,heron,06-05-1927,04 4302 1481,55159.500
6946,luke,edgecock,11-01-1944,04 3707 0112,61205.120
6948,josh,amtthews,07-01-1964,,138937.364
6952,daniel,matthews,23-11-1939,02 6095 1996,113800.521
6954,henry,derrett,01-01-1966,07 6399 7404,175027.806
6955,kye,kerley,02-10-1995,02 4037 0349,102049.601
6957,kyle,noack,07-11-1910,03 6803 0655,60274.744
6958,tara,singleton,09-07-1964,07 5927 0243,53380.070
696,fergus,leon,24-07-1922,02 2226 6475,119734.841
6960,oligia,pegg,12-02-1981,02 9874 7814,57936.241
6963,caleb,cochrane,28-09-1991,02 0374 0890,341421.806
6964,liam,agius,24-12-1927,02 2229 6939,141244.157
6967,madison,white,02-12-1940,04 1729 3004,147082.537
6968,kimberley,berry,11-01-1980,02 3572 1733,1429029.163
6969,demie,hilton,10-02-19u8,,112437.791
6971,jackson,ryan,09-08-1972,02 9180 4037,94041.566
6974,mattheew,whjte,07-05-1984,03 3294 4671,41863.178
6976,brdget,rachwql,26-11-1957,07 3221 0648,111436.063
6977,sara,cmckirinel,15-06-1984,,1270579.128
6984,avr,reir,16-05-1983,08 5277 7197,44464.486
6986,annika,green,10-06-1971,08 6119 9415,66918.788
6987,matthew,mccarthy,19-07-1944,02 0927 5568,192136.493
6989,hannah,alderson,04-06-2007,07 8292 8703,81205.825
6991,la'la,musloino,26-06-1962,03 4378 6908,149936.016
6999,chelsea,gustas,01-11-1954,04 1649 4840,91142.171
7005,campbell,doidy,29-03-2901,03 1087 1943,71249.102
7009,liam,glass,15-02-1957,03 8329 4050,62469.988
7011,l7cy,sami arun,26-05-1920,02 5123 1343,113633.688
7013,jeremy,kasotakis,03-08-1989,08 5883 7911,438188.511
7016,ejeeny,agdej,02-01-1914,08 2353 4366,67426.825
7021,julia,eyles,20-09-1986,02 7635 8933,41373.317
7025,zachariah,george,11-10-1969,03 3350 0676,120926.218
7029,harry,hagemann,07-01-1942,08 4544 6641,49000.584
703,elly,spicer,13-02-1957,07 3616 0029,61240.965
7037,gianni,campbell,30-07-1981,07 2438 9939,60470.040
7038,hcloe,brooker,02-09-1856,02 4885 4979,148548.138
7040,sara-louis,wal1er,23-07-1960,02 5782 5295,52636.137
7041,olivya,hearn,11-02-2977,03 8375 51q6,1566762.890
7043,des:,cochrame,25-07-1902,02 2669 0150,175000.123
7047,dylan,winfield,15-07-1935,03 4741 0469,237226.571
7049,mateleine,patience,25-12-1942,,42620.060
7059,rhys,mccarthy,30-01-1901,04 4567 8685,75588.455
706,michael,white,11-04-1987,04 2654 3317,155211.982
7063,brooklyn,beeche,24-11-1991,03 8997 8316,61899.080
7064,allegra,gulliver,29-08-1934,03 6365 6470,55210.536
7065,rachel,mcgregor,09-02-1924,03 3229 0851,82864.458
7066,timothy,grimaldi,04-10-1971,04 7224 0503,71384.501
7068,gilxian,sob,28-12-1923,97 5691 4567,1126890.525
707,matthew,george,01-09-1961,03 1272 0927,85121.979
7077,jinni,grubb,28-07-1932,02 7235 0232,174550.497
7078,brodie,hoang,05-09-1936,04 3365 7862,53017.033
7079,maxih,romab,01-12-1064,07 9163 7058,99029.110
7081,heath,baillie,31-06-1956,08 2190 4217,40440.235
7082,connor,dixon,27-11-1913,04 1766 5417,102297.317
7086,hgh,hoang,03-01-1976,07 6764 0769,146256.036
7087,jaiiiej,shadbolt,05-05-2003,03 6620 i783,56899.522
7089,kobe,grainger,24-03-1942,03 3076 9567,37332.512
7092,tsephanie,richmond,26-11-1994,03 0442 9997,148350.337
7099,aidyn,pulford,01-12-1903,08 5559 5429,73103.528
7101,ella,lazus,23-01-1001,07 0366 0947,71902.518
7104,raskba,white,31-11-1964,08 2597 4034,96999.951
7105,emalenr,morrison,08-07-1914,02 0948 7349,112780.323
7107,sarah,wilkins,18-05-1935,03 9826 7374,88580.831
7108,ryan,allchin,20-10-2011,08 7962 6255,167843.484
711,jai,ague,21-11-q970,07 0399 3791,985i1.809
7110,hayden,clarke,21-09-1913,02 9716 4401,155153.736
7116,ella,needham,26-04-1973,03 4302 9200,68058.056
712,chel5ea,aenlu,04-11-1942,,182165.238
7126,jack,jean,07-07-1972,08 7064 3759,49009.927
7127,natalia,mortis0n,04-07-1950,04 9327 1494,112071.699
7129,lucy,berry,08-09-1956,03 2416 1607,53129.872
713,timothy,brumley,14-06-1939,08 2183 2332,98813.386
7131,james,bishop,02-02-1955,02 3924 8940,82166.142
7134,thomas,ale,05-04-1925,04 0217 3160,80233.366
7135,julia,noack,13-07-1907,04 1031 7964,47560.546
7136,qunjn,flores,02-08-1994,p8 7723 8567,610776.802
7139,adela,blake,09-01-1997,08 5008 9228,119392.733
7142,joel,capel,20-12-1947,02 5674 3363,122579.663
7143,harriston,dunnicliff,,07 5110 8047,107657.799
7144,ambrosia,burnell,09-04-1986,04 4456 1443,37695.191
7146,isabella,white,06-06-1940,08 0231 0013,102670.362
7147,brianna,brooker,29-05-1994,04 5034 8229,142055.906
7148,deakyn,webb,16-07-2003,02 9086 0751,446902.317
7152,benjamin,beattie,04-10-1960,08 7938 3831,88526.462
7153,je54,bulloclc,16-08-1955,08 9281 8431,130487.059
7155,sophie,wilckins,07-10-1970,03 2149 7681,89838.341
7160,tarnee,l0we,04-09-2009,,70645.255
7163,michael,white,18-07-1960,08 3599 8906,66318.281
717,aidem,hanaa,,07 4473 3342,104267.702
7172,daniel,miles,16-08-1992,02 7566 8468,56624.379
7175,sophie,chandler,25-12-1950,03 2669 5758,53271.291
7176,oliver,blackwell,26-07-1958,04 4188 7097,139123.207
7177,lucast,webr,16-08-1983,08 6465 6777,78730.096
718,anari,karlsen,05-06-1925,03 5038 7900,85502.397
7180,travis,clarke,27-09-1962,07 0369 7086,98128.165
7181,ainsley,van't hof,01-12-1990,04 2203 6891,71907.751
7184,madeline,brunssen,19-01-1924,02 2525 6213,63116.870
7194,caleh,lissn3r,15-03-1963,,150275.753
7195,maria,ilkins,21-12-1993,,47912.435
7198,brydee,green,02-04-1997,02 3119 9321,138772.050
720,daecy,dnaels,03-19-1943,02 9210 1862,
7200,emiily,tsoutas,01-10-1954,07 4761 8965,172747.444
7201,samie,klarke,16-06-1904,04 0416 1758,63781.020
7202,rcahrl,mioburn,18-10-1916,,63647.443
7205,samuel,eyles,25-07-1920,04 7318 5515,427000.021
7207,lachlan,compton,06-02-2012,02 2616 5808,370084.154
7211,matthew,estcourt,08-03-1962,02 9678 4634,99761.847
7212,alex,tarsissi,24-01-1922,08 2603 2691,332381.561
7213,kris5op,weblo,,07 8060 4003,122362.930
7216,madeline,coppock,06-01-1999,04 9839 6505,85993.232
722,kyle,majon,05-07-1900,08 3369 3132,147794.778
7223,joel,finlay,14-10-1991,08 4318 9874,386997.680
7225,elyjse,howi,,07 8372 6541,951856.362
7229,rilev,mikkins,,02 3049 8051,115978.252
7230,elysse,mccarthy,24-04-1955,07 6210 3557,66537.217
7237,zayden,szepessy,,08 8100 8221,
7241,ruby,goodrum,26-01-1983,04 1360 6988,54078.255
7242,connor,dudley,02-12-1931,02 7582 6116,55033.316
7244,samantha,george,19-06-1935,03 6976 8543,50825.322
7247,pethany,grainger,16-93-1920,02 3218 9868,48930.653
7249,alisha,bristow-smith,11-10-1904,02 9738 9750,54396.613
7252,shakirah,campgeell,19-04-2008,08 8555 8574,54065.937
7256,hannah,yu,03-07-1994,08 7891 0966,115081.643
7260,kye,stening,26-01-2004,07 3034 6379,67873.710
7270,alexandra,white,03-10-1926,07 6913 6876,129955.988
7273,caidlin,curry,26-04-1982,08 3745 8733,72950.754
7277,shona,marson,06-09-1960,03 9212 3609,191641.212
728,k:ara,stanley,15-09-1969,04 2493 8369,86831.913
7281,coopre,nadolny,23-98-1941,04 8175 1379,103831.604
7282,ellie,mcneeley,23-12-1997,07 9169 3597,51703.303
7284,laura,campton,24-11-1914,02 0129 5800,100724.983
